Name,ID,Has Block,Mod,Class
terrafirmacraft:item.Wrought Iron Sheet,4684,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Red Steel Sheet,4685,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Rose Gold Sheet,4686,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Steel Sheet,4687,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Tin Sheet,4688,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Zinc Sheet,4689,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Bismuth Double Sheet,4690,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Bismuth Bronze Double Sheet,4691,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Black Bronze Double Sheet,4692,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Black Steel Double Sheet,4693,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Blue Steel Double Sheet,4694,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Bronze Double Sheet,4695,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Copper Double Sheet,4696,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Wrought Iron Double Sheet,4697,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Red Steel Double Sheet,4698,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Rose Gold Double Sheet,4699,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Steel Double Sheet,4700,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Tin Double Sheet,4701,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Zinc Double Sheet,4702,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Brass Sheet,4703,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Gold Sheet,4704,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Lead Sheet,4705,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Nickel Sheet,4706,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Pig Iron Sheet,4707,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Platinum Sheet,4708,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Silver Sheet,4709,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Sterling Silver Sheet,4710,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet
terrafirmacraft:item.Brass Double Sheet,4711,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Gold Double Sheet,4712,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Lead Double Sheet,4713,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Nickel Double Sheet,4714,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Pig Iron Double Sheet,4715,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Platinum Double Sheet,4716,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Silver Double Sheet,4717,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Sterling Silver Double Sheet,4718,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMetalSheet2x
terrafirmacraft:item.Bismuth Bronze Unfinished Boots,4719,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Bronze Unfinished Boots,4720,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Steel Unfinished Boots,4721,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Blue Steel Unfinished Boots,4722,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bronze Unfinished Boots,4723,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Copper Unfinished Boots,4724,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Wrought Iron Unfinished Boots,4725,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Red Steel Unfinished Boots,4726,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Steel Unfinished Boots,4727,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bismuth Bronze Boots,4728,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Bronze Boots,4729,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Steel Boots,4730,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Blue Steel Boots,4731,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Bronze Boots,4732,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Copper Boots,4733,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Wrought Iron Boots,4734,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Red Steel Boots,4735,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Steel Boots,4736,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Bismuth Bronze Unfinished Greaves,4737,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Bronze Unfinished Greaves,4738,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Steel Unfinished Greaves,4739,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Blue Steel Unfinished Greaves,4740,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bronze Unfinished Greaves,4741,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Copper Unfinished Greaves,4742,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Wrought Iron Unfinished Greaves,4743,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Red Steel Unfinished Greaves,4744,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Steel Unfinished Greaves,4745,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bismuth Bronze Greaves,4746,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Bronze Greaves,4747,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Steel Greaves,4748,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Blue Steel Greaves,4749,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Bronze Greaves,4750,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Copper Greaves,4751,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Wrought Iron Greaves,4752,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Red Steel Greaves,4753,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Steel Greaves,4754,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Bismuth Bronze Unfinished Chestplate,4755,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Bronze Unfinished Chestplate,4756,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Steel Unfinished Chestplate,4757,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Blue Steel Unfinished Chestplate,4758,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bronze Unfinished Chestplate,4759,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Copper Unfinished Chestplate,4760,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Wrought Iron Unfinished Chestplate,4761,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Red Steel Unfinished Chestplate,4762,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Steel Unfinished Chestplate,4763,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bismuth Bronze Chestplate,4764,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Bronze Chestplate,4765,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Steel Chestplate,4766,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Blue Steel Chestplate,4767,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Bronze Chestplate,4768,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Copper Chestplate,4769,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Wrought Iron Chestplate,4770,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Red Steel Chestplate,4771,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Steel Chestplate,4772,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Bismuth Bronze Unfinished Helmet,4773,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Bronze Unfinished Helmet,4774,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Black Steel Unfinished Helmet,4775,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Blue Steel Unfinished Helmet,4776,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bronze Unfinished Helmet,4777,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Copper Unfinished Helmet,4778,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Wrought Iron Unfinished Helmet,4779,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Red Steel Unfinished Helmet,4780,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Steel Unfinished Helmet,4781,false,terrafirmacraft,com.bioxx.tfc.Items.ItemUnfinishedArmor
terrafirmacraft:item.Bismuth Bronze Helmet,4782,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Bronze Helmet,4783,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Black Steel Helmet,4784,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Blue Steel Helmet,4785,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Bronze Helmet,4786,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Copper Helmet,4787,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Wrought Iron Helmet,4788,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Red Steel Helmet,4789,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Steel Helmet,4790,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.helmetCloth,4791,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.chestplateCloth,4792,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.leggingsCloth,4793,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.bootsCloth,4794,false,terrafirmacraft,com.bioxx.tfc.Items.ItemTFCArmor
terrafirmacraft:item.Quiver,4795,false,terrafirmacraft,com.bioxx.tfc.Items.ItemQuiver
terrafirmacraft:item.Mud Brick,4796,false,terrafirmacraft,com.bioxx.tfc.Items.ItemMudBrick
terrafirmacraft:item.Sandwich,4797,false,terrafirmacraft,com.bioxx.tfc.Food.ItemSandwich
terrafirmacraft:item.Salad,4798,false,terrafirmacraft,com.bioxx.tfc.Food.ItemSalad
terrafirmacraft:item.Soup,4799,false,terrafirmacraft,com.bioxx.tfc.Food.ItemSoup
terrafirmacraft:item.Sugar,4800,false,terrafirmacraft,com.bioxx.tfc.Food.ItemFoodTFC
terrafirmacraft:item.shears,4801,false,terrafirmacraft,com.bioxx.tfc.Items.Tools.ItemShears
tfcprimitivetech:itemWoodenTwig,4803,false,tfcprimitivetech,tfcprimitivetech.items.ItemWoodenTwig
tfcprimitivetech:powderAsh,4804,false,tfcprimitivetech,tfcprimitivetech.items.PowderAsh
tfcprimitivetech:woodenBucket_BasePotashLiquor,4805,false,tfcprimitivetech,tfcprimitivetech.items.WoodenBucket_BasePotashLiquor
tfcprimitivetech:itemCelluloseFibers,4806,false,tfcprimitivetech,tfcprimitivetech.items.ItemCelluloseFibers
tfcprimitivetech:itemWoodenPress,4807,false,tfcprimitivetech,tfcprimitivetech.items.ItemWoodenPress
